"","Var1","Freq"
"5840","termination",2
"5841","terms",22
"5842","terrific",1
"5843","test",1
"5844","testified",2
"5845","testifying",1
"5846","testimony",2
"5847","tete",8
"5848","than",282
"5849","thank",19
"5850","thanked",7
"5851","thankful",8
"5852","thankfully",1
"5853","thankfulness",1
"5854","thanking",4
"5855","thanks",14
"5856","that",1541
"5857","the",4331
"5858","theatre",1
"5859","theatres",1
"5860","their",442
"5861","theirs",2
"5862","them",429
"5863","themselves",34
"5864","then",174
"5865","thence",1
"5866","there",348
"5867","there's",2
"5868","thereby",2
"5869","therefore",75
"5870","therein",1
"5871","thereupon",2
"5872","these",69
"5873","they",597
"5874","thin",5
"5875","thing",42
"5876","things",29
"5877","think",211
"5878","thinking",21
"5879","thinks",4
"5880","third",7
"5881","thirdly",2
"5882","thirteen",1
"5883","thirty",3
"5884","this",442
"5885","thither",9
"5886","thorough",3
"5887","thoroughly",2
"5888","those",59
"5889","though",226
"5890","thought",112
"5891","thoughtful",1
"5892","thoughtfulness",2
"5893","thoughtless",3
"5894","thoughtlessness",3
"5895","thoughts",25
"5896","thousand",34
"5897","threadbare",2
"5898","threatened",1
"5899","threats",1
"5900","three",60
"5901","threw",9
"5902","throat",1
"5903","through",42
"5904","throughout",3
"5905","throw",8
"5906","throwing",2
"5907","thrown",8
"5908","thursday",4
"5909","thus",27
"5910","thwarted",1
"5911","tickets",3
"5912","tide",2
"5913","tidings",3
"5914","till",93
"5915","time",203
"5916","timed",1
"5917","times",20
"5918","tired",4
"5919","tires",1
"5920","tiresome",2
"5921","tis",3
"5922","tithes",1
"5923","title",1
"5924","to",4162
"5925","together",64
"5926","toilette",2
"5927","token",1
"5928","told",69
"5929","tolerable",14
"5930","tolerably",14
"5931","tone",16
"5932","tongue",3
"5933","tongues",1
"5934","too",141
"5935","took",53
"5936","top",1
"5937","topic",1
"5938","topics",1
"5939","torment",1
"5940","tormenting",1
"5941","tortured",1
"5942","total",3
"5943","totally",8
"5944","touched",4
"5945","tour",6
"5946","toward",4
"5947","towards",67
"5948","town",66
"5949","trace",4
"5950","traced",2
"5951","traces",1
"5952","tractable",1
"5953","trade",4
"5954","tradesman",1
"5955","tradesman's",1
"5956","train",1
"5957","trait",1
"5958","tranquil",2
"5959","tranquillity",5
"5960","tranquilly",1
"5961","transactions",2
"5962","transferred",1
"5963","transient",1
"5964","transition",1
"5965","transpired",1
"5966","transport",1
"5967","transports",2
"5968","travelled",1
"5969","travellers",4
"5970","travelling",6
"5971","treasure",2
"5972","treasured",1
"5973","treat",5
"5974","treated",7
"5975","treating",1
"5976","treatment",5
"5977","trees",5
"5978","tremble",1
"5979","trembled",1
"5980","trembling",1
"5981","tremblings",1
"5982","trepidation",1
"5983","trespass",2
"5984","trial",2
"5985","trials",1
"5986","tribute",1
"5987","tricks",1
"5988","tried",16
"5989","tries",1
"5990","trifle",5
"5991","trifled",1
"5992","trifling",5
"5993","trim",1
"5994","trimming",1
"5995","triumph",10
"5996","triumphant",2
"5997","triumphantly",2
"5998","triumphing",1
"5999","troop",1
"6000","trouble",21
"6001","troublesome",1
"6002","troubling",1
"6003","trout",1
"6004","true",26
"6005","truest",1
"6006","truly",7
"6007","trunk",1
"6008","trunks",1
"6009","trust",15
"6010","trusted",7
"6011","trusting",2
"6012","truth",27
"6013","try",12
"6014","trying",6
"6015","tuesday",12
"6016","tumult",3
"6017","turn",27
"6018","turned",43
"6019","turning",13
"6020","turnpike",1
"6021","turnpikes",1
"6022","turns",2
"6023","twelve",4
"6024","twelvemonth",6
"6025","twelvemonth's",1
"6026","twenty",17
"6027","twice",14
"6028","two",132
"6029","uglier",1
"6030","ugly",2
"6031","ultimately",1
"6032","un",1
"6033","unabashed",1
"6034","unabated",1
"6035","unable",14
"6036","unaccountable",2
"6037","unacknowledged",1
"6038","unacquainted",1
"6039","unaffected",5
"6040","unaffectedly",2
"6041","unallied",1
"6042","unalloyed",1
"6043","unalterable",1
"6044","unanswerable",1
"6045","unappeasable",1
"6046","unasked",1
"6047","unassailed",1
"6048","unassuming",3
"6049","unattended",1
"6050","unavailing",2
"6051","unavoidable",1
"6052","unavoidably",1
"6053","unaware",1
"6054","unbecoming",1
"6055","unbending",1
"6056","unblemished",1
"6057","uncertain",2
"6058","uncertainty",1
"6059","unchanged",1
"6060","uncivil",5
"6061","uncle",60
"6062","uncle's",9
"6063","uncles",3
"6064","uncomfortable",7
"6065","uncommon",5
"6066","uncommonly",9
"6067","uncompanionable",1
"6068","unconcern",3
"6069","unconcerned",2
"6070","unconnected",4
"6071","unconsciously",3
"6072","uncontrolled",1
"6073","undeceive",1
"6074","undecided",1
"6075","under",33
"6076","undergone",2
"6077","understand",30
"6078","understanding",21
"6079","understood",13
"6080","undertaken",1
"6081","undertaking",1
"6082","undervalued",1
"6083","undervaluing",1
"6084","undeserved",1
"6085","undeserving",3
"6086","undetermined",1
"6087","undiminished",1
"6088","undo",2
"6089","undone",1
"6090","undoubted",1
"6091","undoubtedly",10
"6092","undutiful",1
"6093","uneasiness",7
"6094","uneasy",8
"6095","unembarrassed",2
"6096","unequal",4
"6097","unequally",1
"6098","unexampled",1
"6099","unexpected",8
"6100","unexpectedly",3
"6101","unfavourable",2
"6102","unfavourably",1
"6103","unfeeling",3
"6104","unfelt",2
"6105","unfit",2
"6106","unfold",1
"6107","unfolded",5
"6108","unfolding",1
"6109","unforgiving",2
"6110","unfortunate",6
"6111","unfortunately",3
"6112","unfrequently",1
"6113","ungenerous",3
"6114","ungovernable",1
"6115","ungracious",3
"6116","ungraciousness",1
"6117","unguarded",4
"6118","unhappily",3
"6119","unhappiness",2
"6120","unhappy",13
"6121","unheard",1
"6122","uniform",1
"6123","uniformity",1
"6124","uniformly",3
"6125","unimportant",1
"6126","unintelligible",1
"6127","union",4
"6128","unite",2
"6129","united",7
"6130","uniting",1
"6131","universal",3
"6132","universally",3
"6133","universities",1
"6134","unjust",4
"6135","unjustifiable",2
"6136","unjustly",2
"6137","unkindness",1
"6138","unknowingly",1
"6139","unknown",8
"6140","unless",20
"6141","unlike",4
"6142","unlikely",4
"6143","unluckily",3
"6144","unlucky",10
"6145","unmarked",1
"6146","unmoved",1
"6147","unnatural",2
"6148","unnaturally",1
"6149","unnecessarily",1
"6150","unnecessary",4
"6151","unpardonable",4
"6152","unpleasant",8
"6153","unpleasantly",1
"6154","unpleasing",1
"6155","unprepared",1
"6156","unpretending",1
"6157","unprincipled",1
"6158","unprofitable",1
"6159","unprotected",1
"6160","unqualified",1
"6161","unquestionably",1
"6162","unreasonable",7
"6163","unreasonably",1
"6164","unreserve",1
"6165","unreserved",3
"6166","unrestrained",1
"6167","unseldom",1
"6168","unsettled",3
"6169","unshackled",1
"6170","unshaken",1
"6171","unsocial",1
"6172","unstudied",1
"6173","unsubdued",1
"6174","unsuccessfully",1
"6175","unsuitable",2
"6176","unsuspicious",1
"6177","untamed",1
"6178","untidy",1
"6179","until",3
"6180","untinctured",1
"6181","untitled",1
"6182","untouched",1
"6183","unusual",1
"6184","unvarying",1
"6185","unwearying",1
"6186","unwelcome",4
"6187","unwell",2
"6188","unwilling",10
"6189","unwillingly",4
"6190","unwillingness",3
"6191","unworthily",1
"6192","unworthy",4
"6193","up",123
"6194","upbraided",1
"6195","upbraiding",1
"6196","upon",76
"6197","upper",2
"6198","uppermost",1
"6199","uproar",1
"6200","upstart",1
"6201","urged",6
"6202","urgent",3
"6203","us",121
"6204","usage",2
"6205","use",15
"6206","used",21
"6207","useful",6
"6208","useless",6
"6209","uselessly",1
"6210","using",1
"6211","usual",34
"6212","usually",8
"6213","utmost",10
"6214","utter",6
"6215","uttered",5
"6216","utterly",1
"6217","vacancy",1
"6218","vacant",5
"6219","vague",2
"6220","vain",20
"6221","valid",1
"6222","valley",4
"6223","valuable",9
"6224","value",9
"6225","valued",5
"6226","valueless",1
"6227","vanish",1
"6228","vanished",2
"6229","vanity",18
"6230","variance",1
"6231","variation",2
"6232","varied",3
"6233","varieties",1
"6234","variety",7
"6235","various",9
"6236","vary",3
"6237","varying",2
"6238","vast",2
"6239","vastly",1
"6240","vehemence",1
"6241","veneration",1
"6242","venison",1
"6243","vent",2
"6244","venting",1
"6245","venture",5
"6246","ventured",7
"6247","venturing",1
"6248","veracity",2
"6249","verdure",1
"6250","verily",1
"6251","verses",1
"6252","very",485
"6253","vestibule",5
"6254","vex",1
"6255","vexation",10
"6256","vexations",1
"6257","vexatious",2
"6258","vexed",8
"6259","vexing",1
"6260","vice",3
"6261","vices",1
"6262","vicinity",1
"6263","vicious",1
"6264","victim",1
"6265","victory",1
"6266","view",17
"6267","viewing",3
"6268","views",11
"6269","vigorously",1
"6270","vigour",1
"6271","village",6
"6272","villainous",1
"6273","vindication",2
"6274","vingt",1
"6275","violated",1
"6276","violation",2
"6277","violence",3
"6278","violent",9
"6279","violently",6
"6280","virtue",10
"6281","visible",5
"6282","visit",51
"6283","visited",4
"6284","visiting",5
"6285","visitor",11
"6286","visitors",14
"6287","visits",5
"6288","vivacity",2
"6289","vogue",1
"6290","voice",22
"6291","void",1
"6292","volatility",1
"6293","volubility",1
"6294","volume",2
"6295","voluntarily",6
"6296","voluntary",3
"6297","vouch",3
"6298","vouchsafed",1
"6299","vow",1
"6300","vows",1
"6301","vulgar",2
"6302","vulgarity",1
"6303","w",2
"6304","wait",17
"6305","waited",7
"6306","waiter",3
"6307","waiting",10
"6308","waived",1
"6309","waking",1
"6310","walk",51
"6311","walked",44
"6312","walker",3
"6313","walking",26
"6314","walks",3
"6315","wander",1
"6316","wandered",2
"6317","wandering",3
"6318","want",44
"6319","wanted",24
"6320","wanting",7
"6321","wantonly",1
"6322","wants",11
"6323","war",1
"6324","ward",1
"6325","warded",1
"6326","warehouses",2
"6327","warm",6
"6328","warmest",2
"6329","warmly",8
"6330","warmth",8
"6331","warn",4
"6332","warned",1
"6333","warrant",1
"6334","warwick",1
"6335","was",1843
"6336","was_",1
"6337","waste",1
"6338","wasting",1
"6339","watch",2
"6340","watched",7
"6341","watches",1
"6342","watchful",1
"6343","watchfulness",2
"6344","watching",8
"6345","water",4
"6346","watering",1
"6347","watson's",1
"6348","wave",1
"6349","wavered",1
"6350","wavering",1
"6351","way",108
"6352","ways",3
"6353","we",247
"6354","weak",7
"6355","weakened",1
"6356","weakest",1
"6357","weakness",5
"6358","weaknesses",1
"6359","wealth",3
"6360","wear",1
"6361","wearied",1
"6362","wearisome",1
"6363","wears",1
"6364","weary",2
"6365","weather",6
"6366","webbs",1
"6367","wedding",14
"6368","wednesday",9
"6369","week",29
"6370","weeks",18
"6371","weep",1
"6372","weighed",2
"6373","weight",6
"6374","weighty",1
"6375","welcome",12
"6376","welcomed",7
"6377","welcoming",1
"6378","welfare",5
"6379","well",224
"6380","went",67
"6381","were",564
"6382","west",1
"6383","westerham",1
"6384","wet",2
"6385","what",477
"6386","what's",1
"6387","whatever",34
"6388","when",373
"6389","whence",2
"6390","whenever",22
"6391","where",89
"6392","wherever",8
"6393","whether",54
"6394","which",538
"6395","whichever",2
"6396","while",75
"6397","whilst",4
"6398","whims",2
"6399","whimsical",1
"6400","whisper",10
"6401","whispered",1
"6402","whispering",3
"6403","whist",5
"6404","white",3
"6405","whither",2
"6406","who",284
"6407","whole",79
"6408","wholly",26
"6409","whom",84
"6410","whose",59
"6411","why",53
"6412","wickedest",1
"6413","wickedness",2
"6414","wickham",162
"6415","wickham's",32
"6416","wide",3
"6417","widely",4
"6418","widow",3
"6419","wife",44
"6420","wife's",3
"6421","wild",11
"6422","wilderness",1
"6423","wilful",3
"6424","wilfully",3
"6425","will",408
"6426","willed",1
"6427","willfully",1
"6428","william",40
"6429","william's",6
"6430","willing",6
"6431","willingly",3
"6432","willingness",3
"6433","win",1
"6434","wind",1
"6435","winding",1
"6436","windings",1
"6437","window",16
"6438","windows",6
"6439","wine",3
"6440","wink",2
"6441","winking",2
"6442","winter",15
"6443","wisdom",1
"6444","wise",5
"6445","wisely",4
"6446","wiser",1
"6447","wisest",6
"6448","wish",97
"6449","wished",39
"6450","wisher",1
"6451","wishes",34
"6452","wishing",14
"6453","wit",6
"6454","with",1052
"6455","withdrawing",1
"6456","withdrawn",3
"6457","withdrew",5
"6458","withheld",4
"6459","within",34
"6460","without",170
"6461","withstood",1
"6462","witness",3
"6463","witnessed",4
"6464","witnessing",1
"6465","wits",1
"6466","witticisms",1
"6467","witty",1
"6468","wives",1
"6469","woe",1
"6470","woman",56
"6471","woman's",4
"6472","womanly",1
"6473","women",19
"6474","women's",1
"6475","won",4
"6476","won't",1
"6477","wonder",34
"6478","wondered",8
"6479","wonderful",3
"6480","wonderfully",2
"6481","wondering",2
"6482","wonders",3
"6483","wood",5
"6484","woods",7
"6485","woody",2
"6486","word",48
"6487","words",30
"6488","wore",2
"6489","work",21
"6490","worked",4
"6491","world",66
"6492","worldly",2
"6493","worn",2
"6494","worse",13
"6495","worst",7
"6496","worth",15
"6497","worthless",2
"6498","worthlessness",1
"6499","worthy",3
"6500","would",468
"6501","wound",2
"6502","wounded",3
"6503","wounding",2
"6504","wretched",10
"6505","wretchedly",1
"6506","wretchedness",2
"6507","write",39
"6508","writer",3
"6509","writes",1
"6510","writing",13
"6511","written",19
"6512","wrong",15
"6513","wrote",21
"6514","yards",1
"6515","yawn",2
"6516","yawned",1
"6517","yawning",1
"6518","year",29
"6519","years",35
"6520","yes",76
"6521","yesterday",13
"6522","yet",73
"6523","yield",4
"6524","yielded",2
"6525","yielding",3
"6526","york",1
"6527","you",1326
"6528","you'll",1
"6529","young",130
"6530","younge",4
"6531","younger",29
"6532","youngest",13
"6533","your",439
"6534","yours",21
"6535","yourself",50
"6536","yourselves",2
"6537","youth",9
"6538","youths",1
